trading_date,open,last,high,low,prev_close,volume,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate,num_trades
2022/11/2,13.65,13.84,13.88,13.5,13.86,31526228,431843180,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,6300,91700,159400,107900,258700,178000,33100,8100,34000,21900,-0.001443001,26500
2022/11/2,13.65,13.84,13.88,13.5,13.86,31532528,431930349,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,2300,91700,155700,107900,258700,186300,33100,8200,31700,21900,-0.001443001,26509
2022/11/2,13.65,13.84,13.88,13.5,13.86,31538228,432009237,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,91700,156700,108100,258700,120900,2800,194300,33100,8200,31000,-0.001443001,26518
2022/11/2,13.65,13.85,13.88,13.5,13.86,31546428,432122755,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,93900,157700,109100,258700,120900,13300,203500,33100,8200,31000,-0.000721501,26532
2022/11/2,13.65,13.84,13.88,13.5,13.86,31550628,432180908,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,92700,157700,113200,259500,120900,13300,221100,32800,8200,31900,-0.001443001,26539
2022/11/2,13.65,13.85,13.88,13.5,13.86,31556028,432255693,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,88500,158700,111100,259500,120900,12900,211900,39300,8200,31900,-0.000721501,26547
2022/11/2,13.65,13.85,13.88,13.5,13.86,31562628,432347091,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,83800,158700,111800,257600,120900,12100,192400,49300,14500,31900,-0.000721501,26555
2022/11/2,13.65,13.85,13.88,13.5,13.86,31567728,432417726,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,83700,158700,111800,257600,120900,19500,181700,49300,14500,31900,-0.000721501,26569
2022/11/2,13.65,13.85,13.88,13.5,13.86,31571128,432464816,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,85500,158700,111800,258000,120900,20300,181700,49300,14500,32700,-0.000721501,26579
2022/11/2,13.65,13.85,13.88,13.5,13.86,31575028,432518828,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,87500,157700,112600,258200,120900,33300,171500,49300,14500,32700,-0.000721501,26587
2022/11/2,13.65,13.84,13.88,13.5,13.86,31624928,433209929,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,37200,158700,112600,258200,118200,31900,171500,49300,14500,32700,-0.001443001,26609
2022/11/2,13.65,13.84,13.88,13.5,13.86,31628328,433257004,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,79300,158700,114800,258200,118200,44700,171900,49300,14500,33300,-0.001443001,26614
2022/11/2,13.65,13.85,13.88,13.5,13.86,31628928,433265314,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,85900,163800,114700,258200,118200,99300,170100,49300,14500,33300,-0.000721501,26619
2022/11/2,13.65,13.85,13.88,13.5,13.86,31634928,433348398,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,96700,164100,114700,258200,118200,97700,170800,49300,14500,33400,-0.000721501,26631
2022/11/2,13.65,13.84,13.88,13.5,13.86,31644328,433478565,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,107500,163600,116700,258200,118700,96300,170800,39300,14500,33400,-0.001443001,26653
2022/11/2,13.65,13.85,13.88,13.5,13.86,31671528,433855150,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,101200,163600,118700,258200,118700,95500,170800,39300,14500,33500,-0.000721501,26698
2022/11/2,13.65,13.84,13.88,13.5,13.86,31697028,434208270,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,86000,164600,119700,258200,118700,114100,170800,39300,8200,34500,-0.001443001,26716
2022/11/2,13.65,13.85,13.88,13.5,13.86,31703328,434295508,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,82600,159700,117200,258400,118700,114600,170800,39300,8200,34500,-0.000721501,26724
2022/11/2,13.65,13.84,13.88,13.5,13.86,31710128,434389637,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,80900,159700,117200,258800,118700,109500,170800,39300,8200,34500,-0.001443001,26732
2022/11/2,13.65,13.85,13.88,13.5,13.86,31827328,436011745,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,400,79800,163200,117400,259800,171700,39300,8200,34500,18700,-0.000721501,26799
2022/11/2,13.65,13.84,13.88,13.5,13.86,31833928,436103087,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,7600,87300,171900,117700,256800,172100,39300,8200,34500,18700,-0.001443001,26809
2022/11/2,13.65,13.84,13.88,13.5,13.86,31841728,436211039,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,2900,95000,173500,117700,256800,172100,36700,8200,34500,18700,-0.001443001,26832
2022/11/2,13.65,13.83,13.88,13.5,13.86,31847128,436285765,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,10900,109900,170500,117500,256800,171200,36700,8200,36500,18700,-0.002164502,26848
2022/11/2,13.65,13.84,13.88,13.5,13.86,31852028,436353578,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,66100,112800,170500,116000,246800,170900,36600,8200,38000,20200,-0.001443001,26858
2022/11/2,13.65,13.84,13.88,13.5,13.86,31867228,436563838,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,75900,120900,170500,115800,246800,160900,73400,8200,38300,20200,-0.001443001,26886
2022/11/2,13.65,13.84,13.88,13.5,13.86,31907228,437117226,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,61400,121400,170000,115500,247000,140300,73400,10300,38300,20200,-0.001443001,26923
2022/11/2,13.65,13.84,13.88,13.5,13.86,31909928,437154594,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,92000,131000,170000,115700,247000,34700,73400,8200,38300,20200,-0.001443001,26928
2022/11/2,13.65,13.83,13.88,13.5,13.86,31916928,437251423,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,96800,137000,171500,115700,247000,29600,74100,8200,38700,20200,-0.002164502,26944
2022/11/2,13.65,13.83,13.88,13.5,13.86,31930428,437438196,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,97900,133500,172500,115700,247000,22900,74100,8200,39300,20200,-0.002164502,26966
2022/11/2,13.65,13.84,13.88,13.5,13.86,31949728,437705170,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,105600,134000,172500,115700,247000,9900,77200,8200,38600,18200,-0.001443001,26979
2022/11/2,13.65,13.83,13.88,13.5,13.86,31967228,437947270,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,8100,111900,134500,182000,115500,77200,8200,38600,18200,138600,-0.002164502,27006
2022/11/2,13.65,13.83,13.88,13.5,13.86,31980328,438128443,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,3200,114300,139400,184000,115500,80400,8200,41500,16700,138600,-0.002164502,27026
2022/11/2,13.65,13.83,13.88,13.5,13.86,31982728,438161635,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,18600,118200,141500,182400,117000,80400,8200,42000,16700,138600,-0.002164502,27032
2022/11/2,13.65,13.83,13.88,13.5,13.86,31985528,438200355,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,26900,121700,133500,182400,116500,37600,8200,41700,16700,138600,-0.002164502,27042
2022/11/2,13.65,13.83,13.88,13.5,13.86,32011228,438555609,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,30500,110000,134000,182400,117400,19900,9000,41700,16700,138600,-0.002164502,27058
2022/11/2,13.65,13.82,13.88,13.5,13.86,32024228,438735324,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,43900,110000,120500,182400,117400,17000,9000,41700,16700,138600,-0.002886003,27072
2022/11/2,13.65,13.82,13.88,13.5,13.86,32026628,438768506,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,53700,107000,130500,181900,117400,22200,9000,41600,16700,138600,-0.002886003,27075
2022/11/2,13.65,13.83,13.88,13.5,13.86,32094028,439700492,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,105600,128800,175400,117400,251700,18400,50400,12000,41600,16700,-0.002164502,27133
2022/11/2,13.65,13.83,13.88,13.5,13.86,32112528,439956350,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,101700,128800,175500,119900,251700,2800,45900,12000,42100,16700,-0.002164502,27147
2022/11/2,13.65,13.82,13.88,13.5,13.86,32119428,440051736,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,13600,101500,127800,175500,119900,43000,12000,44100,16700,138700,-0.002886003,27158
2022/11/2,13.65,13.83,13.88,13.5,13.86,32124928,440127801,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,59800,106100,129100,175500,119900,52500,12000,44100,18700,138700,-0.002164502,27165
2022/11/2,13.65,13.83,13.88,13.5,13.86,32130428,440203865,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,75100,107900,129100,178900,119900,60900,12000,45200,18700,138700,-0.002164502,27172
2022/11/2,13.65,13.83,13.88,13.5,13.86,32134428,440259182,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,81400,99600,129100,178900,119900,61600,12000,46000,18700,138700,-0.002164502,27179
2022/11/2,13.65,13.83,13.88,13.5,13.86,32145228,440408519,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,75800,99600,122900,177900,119900,59100,15100,46000,18700,138700,-0.002164502,27188
2022/11/2,13.65,13.83,13.88,13.5,13.86,32164128,440669784,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,71100,97200,122900,177900,119900,64300,15100,46000,18700,138700,-0.002164502,27202
2022/11/2,13.65,13.82,13.88,13.5,13.86,32175828,440831574,15.25,12.47,13.83,13.84,13.85,13.86,13.87,13.82,13.81,13.8,13.79,13.78,80500,97200,121100,176000,119900,74400,15100,46000,21800,138700,-0.002886003,27212
2022/11/2,13.65,13.84,13.88,13.5,13.86,32268328,442110898,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,94200,119200,174000,119900,252900,64700,97600,15100,46000,21800,-0.001443001,27254
2022/11/2,13.65,13.84,13.88,13.5,13.86,32326828,442920483,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,37500,119200,174000,119400,252900,34200,103200,16000,44300,18600,-0.001443001,27306
2022/11/2,13.65,13.84,13.88,13.5,13.86,32352028,443269214,15.25,12.47,13.84,13.85,13.86,13.87,13.88,13.83,13.82,13.81,13.8,13.79,16700,99200,174000,119400,252900,38000,94800,16100,44600,18100,-0.001443001,27326
2022/11/2,13.65,13.83,13.88,13.5,13.86,32404828,443999865,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.83,13.82,13.81,13.8,13.79,90900,174000,119400,252700,128500,18400,91300,14000,44600,18100,-0.002164502,27370
2022/11/2,13.65,13.84,13.88,13.5,13.86,32429328,444339136,15.25,12.47,13.85,13.86,13.87,13.88,13.89,13.84,13.83,13.82,13.81,13.8,72800,174500,119400,261200,128500,27600,19500,91300,14000,44600,-0.001443001,27381
2022/11/2,13.65,13.85,13.88,13.5,13.86,32507328,445419433,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,174500,118700,261200,128500,82900,4100,28000,48400,93900,14000,-0.000721501,27434
2022/11/2,13.65,13.86,13.88,13.5,13.86,32512128,445485956,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,170200,118700,261200,128500,82900,24500,35600,49500,93100,14000,0,27443
2022/11/2,13.65,13.86,13.88,13.5,13.86,32522428,445628665,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,166000,118700,261200,128500,85900,50200,37800,44100,92800,14000,0,27463
2022/11/2,13.65,13.86,13.88,13.5,13.86,32532228,445764476,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,158100,118700,261200,107300,85900,52200,37900,44100,92800,14000,0,27475
2022/11/2,13.65,13.85,13.88,13.5,13.86,32544228,445930692,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,155000,120000,261200,107300,85900,42800,37800,44100,92800,15500,-0.000721501,27483
2022/11/2,13.65,13.85,13.88,13.5,13.86,32561528,446170439,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,141100,120000,252800,107300,85900,35800,37800,43900,92700,12400,-0.000721501,27504
2022/11/2,13.65,13.86,13.88,13.5,13.86,32634928,447187563,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,97300,120000,252300,107300,85900,23300,37800,43900,92700,12400,0,27518
2022/11/2,13.65,13.85,13.88,13.5,13.86,32637328,447220803,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,96400,119500,251800,106100,85900,23400,37800,43900,92700,12400,-0.000721501,27523
2022/11/2,13.65,13.85,13.88,13.5,13.86,32740628,448652489,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,8300,123400,251700,106100,85900,16800,37800,41500,92700,12400,-0.000721501,27579
2022/11/2,13.65,13.85,13.88,13.5,13.86,32769728,449055790,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,500,123400,252300,106100,86900,14600,37800,41500,92000,12400,-0.000721501,27601
2022/11/2,13.65,13.85,13.88,13.5,13.86,32791128,449352329,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,89700,123400,252300,106100,86900,10800,34600,33600,91400,12400,-0.000721501,27619
2022/11/2,13.65,13.86,13.88,13.5,13.86,32797728,449443801,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,95900,124800,268200,106100,86500,20500,35300,33600,91400,12400,0,27624
2022/11/2,13.65,13.86,13.88,13.5,13.86,32800728,449485376,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,104600,124300,268200,106100,86500,26000,35300,33600,91400,12400,0,27630
2022/11/2,13.65,13.86,13.88,13.5,13.86,32808328,449590672,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,105800,125600,251900,106100,86500,34000,38300,34500,82000,12800,0,27641
2022/11/2,13.65,13.85,13.88,13.5,13.86,32897328,450824053,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,33900,128400,257700,106100,86500,19200,38300,34500,82000,12800,-0.000721501,27671
2022/11/2,13.65,13.86,13.88,13.5,13.86,32897828,450830980,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,47000,128400,256700,106100,86500,19400,46700,34500,82000,12800,0,27675
2022/11/2,13.65,13.85,13.88,13.5,13.86,32929628,451271477,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,43500,128400,256700,106100,86500,31000,27400,53500,79800,12800,-0.000721501,27701
2022/11/2,13.65,13.86,13.88,13.5,13.86,32988128,452082287,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,128400,255500,106100,86500,25000,400,52600,27400,53500,79800,0,27740
2022/11/2,13.65,13.86,13.88,13.5,13.86,32994828,452175131,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,38800,128400,258000,106100,86500,53400,27400,54200,79800,12800,0,27754
2022/11/2,13.65,13.86,13.88,13.5,13.86,32998828,452230571,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,45900,131600,258800,106100,87500,54200,27400,52300,78800,12800,0,27759
2022/11/2,13.65,13.86,13.88,13.5,13.86,33017128,452484209,15.25,12.47,13.86,13.87,13.88,13.89,13.9,13.85,13.84,13.83,13.82,13.81,30000,131600,258700,105100,87800,65500,19000,48300,78800,12800,0,27767
2022/11/2,13.65,13.86,13.88,13.5,13.86,33064328,453138400,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,133100,259000,105100,87600,25000,11800,78100,19000,48300,78800,0,27799
2022/11/2,13.65,13.87,13.88,13.5,13.86,33079528,453349076,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,137000,258900,105100,87600,25000,500,72200,13900,48100,78800,0.000721501,27810
2022/11/2,13.65,13.86,13.88,13.5,13.86,33083828,453408683,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,140700,257900,105100,87600,25000,22400,71300,21100,48100,78800,0,27817
2022/11/2,13.65,13.86,13.88,13.5,13.86,33097028,453591651,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,139500,257100,105100,87600,25000,23300,71700,21100,48100,78800,0,27837
2022/11/2,13.65,13.86,13.88,13.5,13.86,33119928,453909234,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,121900,256500,105100,87600,25000,21700,80800,21100,48100,78800,0,27853
2022/11/2,13.65,13.87,13.88,13.5,13.86,33153428,454373588,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,119200,258100,105100,87600,26000,8300,83600,21100,48100,78800,0.000721501,27883
2022/11/2,13.65,13.87,13.88,13.5,13.86,33167228,454564994,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,118000,259100,99100,87600,26000,17900,82600,21100,48100,77800,0.000721501,27891
2022/11/2,13.65,13.86,13.88,13.5,13.86,33182728,454779881,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,117400,259100,93900,87600,26000,11700,85700,21100,48100,76300,0,27912
2022/11/2,13.65,13.86,13.88,13.5,13.86,33211328,455176450,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,106400,260100,93900,87800,26000,20700,86300,21100,48300,76300,0,27950
2022/11/2,13.65,13.87,13.88,13.5,13.86,33373028,457418221,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,52700,260200,93900,87300,26000,18400,79100,21100,48600,76300,0.000721501,28013
2022/11/2,13.65,13.87,13.88,13.5,13.86,33375428,457451508,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,82200,260200,93900,83300,26000,36400,82500,21200,48600,76300,0.000721501,28020
2022/11/2,13.65,13.87,13.88,13.5,13.86,33390528,457660944,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,78600,260100,93900,84700,26000,41200,79600,21200,49100,76300,0.000721501,28043
2022/11/2,13.65,13.87,13.88,13.5,13.86,33399428,457784370,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,79700,260300,97000,84400,26000,43700,75600,21200,49100,76300,0.000721501,28061
2022/11/2,13.65,13.87,13.88,13.5,13.86,33500928,459192273,15.25,12.47,13.88,13.89,13.9,13.91,13.92,13.87,13.86,13.85,13.84,13.83,249500,97000,84600,26000,65300,90600,63300,75800,21200,49100,0.000721501,28118
2022/11/2,13.65,13.87,13.88,13.5,13.86,33514128,459375371,15.25,12.47,13.88,13.89,13.9,13.91,13.92,13.87,13.86,13.85,13.84,13.83,250600,97000,84600,26000,65300,91800,64000,72200,20600,49100,0.000721501,28126
2022/11/2,13.65,13.87,13.88,13.5,13.86,33625428,460919109,15.25,12.47,13.87,13.88,13.89,13.9,13.91,13.86,13.85,13.84,13.83,13.82,10300,246400,97000,84600,26000,60700,72000,20600,49100,58700,0.000721501,28168
2022/11/2,13.65,13.87,13.88,13.5,13.86,33707228,462054347,15.25,12.47,13.88,13.89,13.9,13.91,13.92,13.87,13.86,13.85,13.84,13.83,179800,97000,84700,26000,65300,23000,55200,72900,13400,49100,0.000721501,28212
2022/11/2,13.65,13.88,13.88,13.5,13.86,33747828,462617553,15.25,12.47,13.88,13.89,13.9,13.91,13.92,13.87,13.86,13.85,13.84,13.83,171400,97000,84500,26000,66800,31900,58800,67600,13400,49100,0.001443001,28228
2022/11/2,13.65,13.87,13.88,13.5,13.86,33762828,462825640,15.25,12.47,13.88,13.89,13.9,13.91,13.92,13.87,13.86,13.85,13.84,13.83,167700,97000,84500,44600,66800,23700,59000,67600,13400,49100,0.000721501,28242
2022/11/2,13.65,13.89,13.89,13.5,13.86,33994028,466035061,15.25,12.47,13.89,13.9,13.91,13.92,13.93,13.88,13.87,13.86,13.85,13.84,52000,84500,44600,66800,34600,217600,34700,57200,70100,13400,0.002164502,28370
2022/11/2,13.65,13.89,13.9,13.5,13.86,34051828,466837924,15.25,12.47,13.9,13.91,13.92,13.93,13.94,13.89,13.88,13.87,13.86,13.85,82000,44600,66800,35100,51000,43100,226500,83400,61900,68400,0.002164502,28424
2022/11/2,13.65,13.89,13.9,13.5,13.86,34108828,467629894,15.25,12.47,13.9,13.91,13.92,13.93,13.94,13.89,13.88,13.87,13.86,13.85,58100,44600,66800,35100,48000,118300,271300,78600,54800,65700,0.002164502,28465
2022/11/2,13.65,13.9,13.91,13.5,13.86,34175328,468554261,15.25,12.47,13.91,13.92,13.93,13.94,13.95,13.9,13.89,13.88,13.87,13.86,33100,66800,35700,48300,69300,15200,137500,267300,66600,53900,0.002886003,28546
2022/11/2,13.65,13.91,13.91,13.5,13.86,34217428,469139750,15.25,12.47,13.92,13.93,13.94,13.95,13.96,13.91,13.9,13.89,13.88,13.87,66800,35700,48300,69300,62600,9600,142400,427200,267700,65000,0.003607504,28578
2022/11/2,13.65,13.91,13.91,13.5,13.86,34219228,469164788,15.25,12.47,13.92,13.93,13.94,13.95,13.96,13.91,13.9,13.89,13.88,13.87,67200,35700,48300,69200,62900,8800,54700,323200,85700,62900,0.003607504,28583
2022/11/2,13.65,13.92,13.92,13.5,13.86,34227528,469280321,15.25,12.47,13.92,13.93,13.94,13.95,13.96,13.91,13.9,13.89,13.88,13.87,64900,35700,46800,72000,62900,19700,51200,299900,63800,62200,0.004329004,28597
2022/11/2,13.65,13.92,13.92,13.5,13.86,34236228,469401399,15.25,12.47,13.92,13.93,13.94,13.95,13.96,13.91,13.9,13.89,13.88,13.87,61700,36700,46800,74000,62800,16300,66900,299500,64100,61900,0.004329004,28618
2022/11/2,13.65,13.92,13.92,13.5,13.86,34251528,469614333,15.25,12.47,13.92,13.93,13.94,13.95,13.96,13.91,13.9,13.89,13.88,13.87,50800,36800,47200,75600,61400,17500,72500,298500,62400,61900,0.004329004,28637
2022/11/2,13.65,13.92,13.93,13.5,13.86,34339728,470842287,15.25,12.47,13.93,13.94,13.95,13.96,13.97,13.92,13.91,13.9,13.89,13.88,14200,47200,74100,61400,98900,49200,11700,69100,298400,60400,0.004329004,28728
2022/11/2,13.65,13.93,13.93,13.5,13.86,34357128,471084621,15.25,12.47,13.93,13.94,13.95,13.96,13.97,13.92,13.91,13.9,13.89,13.88,2800,48200,74700,61700,99600,83100,15200,61000,298400,31100,0.005050505,28744
2022/11/2,13.65,13.93,13.93,13.5,13.86,34373628,471314372,15.25,12.47,13.94,13.95,13.96,13.97,13.98,13.93,13.92,13.91,13.9,13.89,48200,73500,64400,99600,198800,2200,107000,16200,55400,302400,0.005050505,28775
2022/11/2,13.65,13.94,13.94,13.5,13.86,34398028,471654243,15.25,12.47,13.94,13.95,13.96,13.97,13.98,13.93,13.92,13.91,13.9,13.89,49400,73400,66900,99600,198800,46900,110200,15400,56300,302500,0.005772006,28802
2022/11/2,13.65,13.94,13.94,13.5,13.86,34472728,472695316,15.25,12.47,13.95,13.96,13.97,13.98,13.99,13.94,13.93,13.92,13.91,13.9,73400,66900,99400,199300,229200,50900,52400,98200,15200,56100,0.005772006,28852
2022/11/2,13.65,13.94,13.95,13.5,13.86,34500228,473078732,15.25,12.47,13.95,13.96,13.97,13.98,13.99,13.94,13.93,13.92,13.91,13.9,67200,67000,91200,199300,229200,51600,77700,83900,15200,57700,0.005772006,28872
2022/11/2,13.65,13.94,13.95,13.5,13.86,34624828,474815801,15.25,12.47,13.95,13.96,13.97,13.98,13.99,13.94,13.93,13.92,13.91,13.9,55900,67000,92700,198900,229200,8800,71100,76300,14500,58400,0.005772006,28940
2022/11/2,13.65,13.94,13.96,13.5,13.86,34747728,476529659,15.25,12.47,13.94,13.96,13.97,13.98,13.99,13.93,13.92,13.91,13.9,13.89,89000,65800,87600,197900,229200,73500,75700,14500,57200,16100,0.005772006,29035
2022/11/2,13.65,13.96,13.96,13.5,13.86,34848028,477927900,15.25,12.47,13.96,13.97,13.98,13.99,14,13.95,13.94,13.93,13.92,13.91,64900,89100,197400,230400,254400,73700,236100,65900,71200,14300,0.007215007,29075
2022/11/2,13.65,13.96,13.96,13.5,13.86,34877728,478342216,15.25,12.47,13.96,13.97,13.98,13.99,14,13.95,13.94,13.93,13.92,13.91,76700,91100,197400,230400,255200,48200,257500,65000,71200,14300,0.007215007,29100
2022/11/2,13.65,13.96,13.96,13.5,13.86,34923328,478978533,15.25,12.47,13.96,13.97,13.98,13.99,14,13.95,13.94,13.93,13.92,13.91,55700,92100,197400,225100,258200,33200,266300,59600,63300,13700,0.007215007,29130
2022/11/2,13.65,13.96,13.96,13.5,13.86,34988628,479890039,15.25,12.47,13.97,13.98,13.99,14,14.01,13.96,13.95,13.94,13.93,13.92,103200,198300,223100,262200,19500,600,33400,500700,60200,62600,0.007215007,29206
2022/11/2,13.65,13.96,13.97,13.5,13.86,35062928,480927278,15.25,12.47,13.96,13.97,13.98,13.99,14,13.95,13.94,13.93,13.92,13.91,35500,96500,200700,225200,263400,43400,497200,41800,52900,13300,0.007215007,29231
